dataset_row_id,tenant,source_table,assignment_id,student_assignment_id,submission_id,graded_item_id,question_id,field_path,ui_surface,category,explicit_status,explicit_failure_reason,trusted_status,trusted_failure_reason,subject_name,grade_name,assignment_title,raw_text
latex-0002322,tenant_001,assignment_questions,assignment_000008,,,,question_000307,assignment_question.body.rubric_steps[0].description,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Physics,Class 11,assignment_title_000008,Correctly forms the equation for the first 2 seconds: $100 = u + a$.
latex-0002324,tenant_001,assignment_questions,assignment_000008,,,,question_000307,assignment_question.body.rubric_steps[1].description,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Physics,Class 11,assignment_title_000008,Correctly forms the equation for the first 4 seconds: $105 = u + 2a$.
latex-0002340,tenant_001,assignment_questions,assignment_000009,,,,question_000310,assignment_question.short_prompt,question_body,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 12,assignment_title_000009,State whether $5x^3 + 2x - 7$ is a polynomial
latex-0002341,tenant_001,assignment_questions,assignment_000009,,,,question_000310,assignment_question.body.question_text,question_body,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 12,assignment_title_000009,State whether $5x^3 + 2x - 7$ is a polynomial
latex-0002346,tenant_001,assignment_questions,assignment_000009,,,,question_000311,assignment_question.short_prompt,question_body,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 12,assignment_title_000009,Find the degree of the polynomial $3x^4-2x+1$
latex-0002347,tenant_001,assignment_questions,assignment_000009,,,,question_000311,assignment_question.body.question_text,question_body,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 12,assignment_title_000009,Find the degree of the polynomial $3x^4-2x+1$
latex-0002409,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000003,question_000017,graded_item.review_render.working_lines[4].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$2x - 3 = 0$
latex-0002429,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000003,question_000017,graded_item.body.review_render.working_lines[4].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$2x - 3 = 0$
latex-0002707,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000011,question_000010,graded_item.question_short_prompt,question_body,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Find the zeroes of quadratic polynomial $3x^2 - x - 4$ and verify the relationship between the zeroes and their coefficients.
latex-0002745,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000011,question_000010,graded_item.review_render.working_lines[7].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3x - 4 = 0$
latex-0002761,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000011,question_000010,graded_item.body.review_render.working_lines[7].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3x - 4 = 0$
latex-0002785,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000013,question_000009,graded_item.steps_breakdown.steps[0].description,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Identify the sum and product of the zeroes of the polynomial $2x^2 + 7x + 5$.
latex-0002962,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000020,question_000019,graded_item.steps_breakdown.steps[0].description,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Identify the sum and product of the zeroes of the polynomial $2y^2 + 7y + 5$.
latex-0003217,tenant_001,graded_items,assignment_000001,student_assignment_000002,submission_000002,graded_item_000027,question_000008,graded_item.steps_breakdown.steps[2].working_lines[1].text,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3 + -2$
latex-0003218,tenant_001,graded_items,assignment_000001,student_assignment_000002,submission_000002,graded_item_000027,question_000008,graded_item.steps_breakdown.steps[2].working_lines[2].text,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$1$
latex-0003228,tenant_001,graded_items,assignment_000001,student_assignment_000002,submission_000002,graded_item_000027,question_000008,graded_item.review_render.working_lines[4].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3 + -2$
latex-0003229,tenant_001,graded_items,assignment_000001,student_assignment_000002,submission_000002,graded_item_000027,question_000008,graded_item.review_render.working_lines[5].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$1$
latex-0003236,tenant_001,graded_items,assignment_000001,student_assignment_000002,submission_000002,graded_item_000027,question_000008,graded_item.body.review_render.working_lines[4].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3 + -2$
latex-0003237,tenant_001,graded_items,assignment_000001,student_assignment_000002,submission_000002,graded_item_000027,question_000008,graded_item.body.review_render.working_lines[5].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$1$
latex-0003269,tenant_001,graded_items,assignment_000001,student_assignment_000002,submission_000002,graded_item_000030,question_000010,graded_item.question_short_prompt,question_body,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Find the zeroes of quadratic polynomial $3x^2 - x - 4$ and verify the relationship between the zeroes and their coefficients.
latex-0003351,tenant_001,graded_items,assignment_000001,student_assignment_000002,submission_000002,graded_item_000032,question_000009,graded_item.steps_breakdown.steps[0].description,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Identify the sum and product of the zeroes of the polynomial $2x^2 + 7x + 5$.
latex-0003400,tenant_001,graded_items,assignment_000001,student_assignment_000002,submission_000002,graded_item_000034,question_000019,graded_item.steps_breakdown.steps[0].description,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Identify the sum and product of the zeroes of the polynomial $2y^2 + 7y + 5$.
latex-0003817,tenant_001,graded_items,assignment_000001,student_assignment_000003,submission_000003,graded_item_000051,question_000019,graded_item.steps_breakdown.steps[0].description,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Identify the sum and product of the zeroes of the polynomial $2y^2 + 7y + 5$.
latex-0003835,tenant_001,graded_items,assignment_000001,student_assignment_000003,submission_000003,graded_item_000051,question_000019,graded_item.review_render.working_lines[0].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$2y^2 + 7y + 5 = 0$
latex-0003848,tenant_001,graded_items,assignment_000001,student_assignment_000003,submission_000003,graded_item_000051,question_000019,graded_item.body.review_render.working_lines[0].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$2y^2 + 7y + 5 = 0$
latex-0004013,tenant_001,graded_items,assignment_000001,student_assignment_000003,submission_000003,graded_item_000059,question_000009,graded_item.steps_breakdown.steps[0].description,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Identify the sum and product of the zeroes of the polynomial $2x^2 + 7x + 5$.
latex-0004139,tenant_001,graded_items,assignment_000001,student_assignment_000004,submission_000004,graded_item_000062,question_000009,graded_item.steps_breakdown.steps[0].description,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Identify the sum and product of the zeroes of the polynomial $2x^2 + 7x + 5$.
latex-0004143,tenant_001,graded_items,assignment_000001,student_assignment_000004,submission_000004,graded_item_000062,question_000009,graded_item.steps_breakdown.steps[0].working_lines[0].text,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$2x^2 + 7x + 5$
latex-0004154,tenant_001,graded_items,assignment_000001,student_assignment_000004,submission_000004,graded_item_000062,question_000009,graded_item.review_render.working_lines[0].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$2x^2 + 7x + 5$
latex-0004161,tenant_001,graded_items,assignment_000001,student_assignment_000004,submission_000004,graded_item_000062,question_000009,graded_item.body.review_render.working_lines[0].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$2x^2 + 7x + 5$
latex-0004168,tenant_001,graded_items,assignment_000001,student_assignment_000004,submission_000004,graded_item_000063,question_000010,graded_item.question_short_prompt,question_body,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Find the zeroes of quadratic polynomial $3x^2 - x - 4$ and verify the relationship between the zeroes and their coefficients.
latex-0004197,tenant_001,graded_items,assignment_000001,student_assignment_000004,submission_000004,graded_item_000063,question_000010,graded_item.review_render.working_lines[0].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3x^2 - x - 4$
latex-0004215,tenant_001,graded_items,assignment_000001,student_assignment_000004,submission_000004,graded_item_000063,question_000010,graded_item.body.review_render.working_lines[0].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3x^2 - x - 4$
latex-0004258,tenant_001,graded_items,assignment_000001,student_assignment_000004,submission_000004,graded_item_000065,question_000023,graded_item.review_render.working_lines[1].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$6x^3 + 3x^2 - 5x + 1$
latex-0004263,tenant_001,graded_items,assignment_000001,student_assignment_000004,submission_000004,graded_item_000065,question_000023,graded_item.body.review_render.working_lines[1].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$6x^3 + 3x^2 - 5x + 1$
latex-0004393,tenant_001,graded_items,assignment_000001,student_assignment_000004,submission_000004,graded_item_000069,question_000003,graded_item.review_render.working_lines[0].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$6x^2 + x - 2$
latex-0004402,tenant_001,graded_items,assignment_000001,student_assignment_000004,submission_000004,graded_item_000069,question_000003,graded_item.body.review_render.working_lines[0].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$6x^2 + x - 2$
latex-0004514,tenant_001,graded_items,assignment_000001,student_assignment_000004,submission_000004,graded_item_000073,question_000019,graded_item.steps_breakdown.steps[0].description,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Identify the sum and product of the zeroes of the polynomial $2y^2 + 7y + 5$.
latex-0004624,tenant_001,graded_items,assignment_000001,student_assignment_000005,submission_000005,graded_item_000079,question_000010,graded_item.question_short_prompt,question_body,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Find the zeroes of quadratic polynomial $3x^2 - x - 4$ and verify the relationship between the zeroes and their coefficients.
latex-0004645,tenant_001,graded_items,assignment_000001,student_assignment_000005,submission_000005,graded_item_000079,question_000010,graded_item.steps_breakdown.steps[1].working_lines[2].text,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,"in equation $3p(x); a=3, b=-1, c=-4$"
latex-0004666,tenant_001,graded_items,assignment_000001,student_assignment_000005,submission_000005,graded_item_000079,question_000010,graded_item.review_render.working_lines[9].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,"in equation $3p(x); a=3, b=-1, c=-4$"
latex-0004688,tenant_001,graded_items,assignment_000001,student_assignment_000005,submission_000005,graded_item_000079,question_000010,graded_item.body.review_render.working_lines[9].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,"in equation $3p(x); a=3, b=-1, c=-4$"
latex-0005009,tenant_001,graded_items,assignment_000001,student_assignment_000005,submission_000005,graded_item_000091,question_000009,graded_item.steps_breakdown.steps[0].description,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Identify the sum and product of the zeroes of the polynomial $2x^2 + 7x + 5$.
latex-0005025,tenant_001,graded_items,assignment_000001,student_assignment_000005,submission_000005,graded_item_000091,question_000009,graded_item.review_render.working_lines[0].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,5. $2x^{2} + 7x + 5$
latex-0005034,tenant_001,graded_items,assignment_000001,student_assignment_000005,submission_000005,graded_item_000091,question_000009,graded_item.body.review_render.working_lines[0].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,5. $2x^{2} + 7x + 5$
latex-0005147,tenant_001,graded_items,assignment_000001,student_assignment_000005,submission_000005,graded_item_000094,question_000014,graded_item.steps_breakdown.steps[2].explanation,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,The student correctly applied the formula for forming a quadratic polynomial and simplified it to $16x^{2} - 9x + 1$.
latex-0005479,tenant_001,graded_items,assignment_000001,student_assignment_000006,submission_000006,graded_item_000105,question_000012,graded_item.steps_breakdown.steps[1].working_lines[2].text,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3^3 (4)$
latex-0005487,tenant_001,graded_items,assignment_000001,student_assignment_000006,submission_000006,graded_item_000105,question_000012,graded_item.review_render.working_lines[5].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3^3 (4)$
latex-0005495,tenant_001,graded_items,assignment_000001,student_assignment_000006,submission_000006,graded_item_000105,question_000012,graded_item.body.review_render.working_lines[5].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3^3 (4)$
latex-0005502,tenant_001,graded_items,assignment_000001,student_assignment_000006,submission_000006,graded_item_000106,question_000019,graded_item.steps_breakdown.steps[0].description,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Identify the sum and product of the zeroes of the polynomial $2y^2 + 7y + 5$.
latex-0005639,tenant_001,graded_items,assignment_000001,student_assignment_000006,submission_000006,graded_item_000110,question_000010,graded_item.question_short_prompt,question_body,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,Find the zeroes of quadratic polynomial $3x^2 - x - 4$ and verify the relationship between the zeroes and their coefficients.
latex-0005647,tenant_001,graded_items,assignment_000001,student_assignment_000006,submission_000006,graded_item_000110,question_000010,graded_item.steps_breakdown.steps[0].working_lines[0].text,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3x^2 - x - 4$
latex-0005648,tenant_001,graded_items,assignment_000001,student_assignment_000006,submission_000006,graded_item_000110,question_000010,graded_item.steps_breakdown.steps[0].working_lines[1].text,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3x^2 - 3x - 4x - 4$
latex-0005649,tenant_001,graded_items,assignment_000001,student_assignment_000006,submission_000006,graded_item_000110,question_000010,graded_item.steps_breakdown.steps[0].working_lines[2].text,rubric_or_steps,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3x(x + 1) - 4x(x + 1)$
latex-0005667,tenant_001,graded_items,assignment_000001,student_assignment_000006,submission_000006,graded_item_000110,question_000010,graded_item.review_render.working_lines[0].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3x^2 - x - 4$
latex-0005668,tenant_001,graded_items,assignment_000001,student_assignment_000006,submission_000006,graded_item_000110,question_000010,graded_item.review_render.working_lines[1].text,student_work_line,tricky_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,plain_text_or_currency_risk,currency_or_dollar_false_positive,Mathematics,Class 10,assignment_title_000001,$3x^2 - 3x - 4x - 4$
