dataset_row_id,tenant,source_table,assignment_id,student_assignment_id,submission_id,graded_item_id,question_id,field_path,ui_surface,category,explicit_status,explicit_failure_reason,trusted_status,trusted_failure_reason,subject_name,grade_name,assignment_title,raw_text
latex-0000460,tenant_001,assignment_questions,assignment_000002,,,,question_000061,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"(-\infty, 0]"
latex-0000476,tenant_001,assignment_questions,assignment_000002,,,,question_000064,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,A \cap B = \{2\}
latex-0000530,tenant_001,assignment_questions,assignment_000002,,,,question_000075,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"{(x, y) : y = x - 2, x \in P}"
latex-0000535,tenant_001,assignment_questions,assignment_000002,,,,question_000075,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"\{(x, y) : y = x - 2, x \in P\}"
latex-0000654,tenant_001,assignment_questions,assignment_000002,,,,question_000095,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,n(A \times B) = pq
latex-0000664,tenant_001,assignment_questions,assignment_000002,,,,question_000097,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,n(A \times B) = 6
latex-0000672,tenant_001,assignment_questions,assignment_000002,,,,question_000098,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,0 \le 9 - x^2 \le 9
latex-0000687,tenant_001,assignment_questions,assignment_000002,,,,question_000101,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"Domain: [1, \infty), Range: [0, \infty)"
latex-0000690,tenant_001,assignment_questions,assignment_000002,,,,question_000101,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,x \ge 1
latex-0000692,tenant_001,assignment_questions,assignment_000002,,,,question_000101,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"[0, \infty)"
latex-0000703,tenant_001,assignment_questions,assignment_000002,,,,question_000103,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"(-\infty, 1]"
latex-0000706,tenant_001,assignment_questions,assignment_000002,,,,question_000103,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,-|x - 2| \le 0
latex-0000708,tenant_001,assignment_questions,assignment_000002,,,,question_000103,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"(-\infty, 1]"
latex-0000733,tenant_001,assignment_questions,assignment_000002,,,,question_000107,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"[0, \infty)"
latex-0000736,tenant_001,assignment_questions,assignment_000002,,,,question_000107,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 11,assignment_title_000002,"[0, \infty)"
latex-0001037,tenant_001,assignment_questions,assignment_000004,,,,question_000145,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,s = \sqrt[3]{275}
latex-0001139,tenant_001,assignment_questions,assignment_000004,,,,question_000159,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 8,assignment_title_000004,\sqrt{999} \approx 31.6
latex-0001217,tenant_001,assignment_questions,assignment_000005,,,,question_000169,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Science,Class 10,assignment_title_000005,-6.0\mathrm{cm}
latex-0001477,tenant_001,assignment_questions,assignment_000006,,,,question_000207,assignment_question.body.expected_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,\nu = \frac{\alpha t^2}{2}.
latex-0001491,tenant_001,assignment_questions,assignment_000006,,,,question_000210,assignment_question.body.expected_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,t = \sqrt{\frac{\rho r^3}{\sigma}}
latex-0001521,tenant_001,assignment_questions,assignment_000006,,,,question_000219,assignment_question.body.expected_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Science,Class 11,assignment_title_000006,m \propto v^6
latex-0001686,tenant_001,assignment_questions,assignment_000007,,,,question_000244,assignment_question.body.ai_solution,question_body,unbalanced_dollar,does_not_render,unbalanced_dollar,does_not_render,unbalanced_dollar,Physics,Class 12,assignment_title_000007,"Step 1: Identify the formula for electric potential due to point charges.
The electric potential $V$ at a distance $r$ from a point charge $q$ is given by $V = \frac{1}{4\pi\epsilon_0} \frac{q}{r}$. For a system of two charges, the net potential at any point is the algebraic sum of the potentials due to each charge: $V = V_1 + V_2 = \frac{1}{4\pi\epsilon_0} \left( \frac{q_1}{r_1} + \frac{q_2}{r_2} \right).

Step 2: Set up the equation for the point between the two charges.
Let the point $P$ be at a distance $x$ from the charge $q_2 = -2\mu\mathrm{C}$. Then its distance from $q_1 = 4\mu\mathrm{C}$ is $(1 - x)\mathrm{m}$.
For the potential to be zero: $V = \frac{1}{4\pi\epsilon_0} \left( \frac{4 \times 10^{-6}}{1 - x} + \frac{-2 \times 10^{-6}}{x} \right) = 0$.

Step 3: Solve for the distance $x$ for the internal point.
Dividing by the constant $\frac{10^{-6}}{4\pi\epsilon_0}$, we get:
$\frac{4}{1 - x} - \frac{2}{x} = 0$
$\frac{4}{1 - x} = \frac{2}{x}$
$4x = 2(1 - x)$
$4x = 2 - 2x$
$6x = 2$
$x = \frac{2}{6} = \frac{1}{3}\mathrm{m} \approx 0.33\mathrm{m}$ from the $-2\mu\mathrm{C}$ charge.

Step 4: Consider the point outside the charges.
Potential can also be zero at a point outside the charges, closer to the charge with the smaller magnitude ($-2\mu\mathrm{C}$).
Let this point be at a distance $y$ from the $-2\mu\mathrm{C}$ charge, on the side away from the $4\mu\mathrm{C}$ charge.
Its distance from the $4\mu\mathrm{C}$ charge is $(1 + y)\mathrm{m}$.
$\frac{4}{1 + y} + \frac{-2}{y} = 0$
$\frac{4}{1 + y} = \frac{2}{y}$
$4y = 2(1 + y)$
$4y = 2 + 2y$
$2y = 2 \implies y = 1\mathrm{m}$ from the $-2\mu\mathrm{C}$ charge."
latex-0001791,tenant_001,assignment_questions,assignment_000007,,,,question_000256,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,E = \sigma / 2\epsilon_0
latex-0001880,tenant_001,assignment_questions,assignment_000007,,,,question_000268,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,r = \frac{b\sqrt{3}}{2}
latex-0001882,tenant_001,assignment_questions,assignment_000007,,,,question_000268,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 12,assignment_title_000007,V = \frac{4q}{\sqrt{3}\pi\epsilon_0 b}
latex-0002138,tenant_001,assignment_questions,assignment_000008,,,,question_000290,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 11,assignment_title_000008,m \propto v^6
latex-0002222,tenant_001,assignment_questions,assignment_000008,,,,question_000296,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 11,assignment_title_000008,"[\rho] = ML^{-3}, [r] = L, [\sigma] = MT^{-2}"
latex-0002224,tenant_001,assignment_questions,assignment_000008,,,,question_000296,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 11,assignment_title_000008,\sqrt{\frac{ML^{-3}L^3}{MT^{-2}}} = T
latex-0002298,tenant_001,assignment_questions,assignment_000008,,,,question_000305,assignment_question.body.ai_answer,question_body,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 11,assignment_title_000008,v = \frac{\alpha t^2}{2}
latex-0002301,tenant_001,assignment_questions,assignment_000008,,,,question_000305,assignment_question.body.rubric_steps[0].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 11,assignment_title_000008,"\int dv = \alpha \int t \, dt"
latex-0002303,tenant_001,assignment_questions,assignment_000008,,,,question_000305,assignment_question.body.rubric_steps[1].criterion,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Physics,Class 11,assignment_title_000008,v = \frac{\alpha t^2}{2}
latex-0002400,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000003,question_000017,graded_item.review_render.annotations[0].correction,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,(2x - \sqrt{3})(\sqrt{3}x - 1)
latex-0002401,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000003,question_000017,graded_item.review_render.annotations[0].error_text,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,(2x - 3)(\sqrt{3}x - 1)
latex-0002403,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000003,question_000017,graded_item.review_render.annotations[1].correction,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,x = \frac{\sqrt{3}}{2}
latex-0002404,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000003,question_000017,graded_item.review_render.annotations[1].error_text,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,x = \frac{3}{2}
latex-0002420,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000003,question_000017,graded_item.body.review_render.annotations[0].correction,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,(2x - \sqrt{3})(\sqrt{3}x - 1)
latex-0002421,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000003,question_000017,graded_item.body.review_render.annotations[0].error_text,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,(2x - 3)(\sqrt{3}x - 1)
latex-0002423,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000003,question_000017,graded_item.body.review_render.annotations[1].correction,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,x = \frac{\sqrt{3}}{2}
latex-0002424,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000003,question_000017,graded_item.body.review_render.annotations[1].error_text,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,x = \frac{3}{2}
latex-0002465,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000005,question_000015,graded_item.steps_breakdown.steps[0].student_work,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,"\alpha + \beta = \frac{-b}{a} = \frac{-px}{x^{2}}, \alpha\beta = \frac{c}{a} = \frac{q}{x^{2}}"
latex-0002466,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000005,question_000015,graded_item.steps_breakdown.steps[0].working_lines[0].text,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\alpha + \beta = \frac{-b}{a}
latex-0002467,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000005,question_000015,graded_item.steps_breakdown.steps[0].working_lines[1].text,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,= \frac{-px}{x^{2}}
latex-0002468,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000005,question_000015,graded_item.steps_breakdown.steps[0].working_lines[2].text,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\alpha\beta = \frac{c}{a}
latex-0002469,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000005,question_000015,graded_item.steps_breakdown.steps[0].working_lines[3].text,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,= \frac{q}{x^{2}}
latex-0002473,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000005,question_000015,graded_item.steps_breakdown.steps[1].student_work,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,(\alpha - \beta)^{2} = (\alpha + \beta)^{2} - 4\alpha\beta = (\frac{-px}{x^{2}})^{2} - 4(\frac{q}{x^{2}})
latex-0002474,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000005,question_000015,graded_item.steps_breakdown.steps[1].working_lines[0].text,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,(\alpha - \beta)^{2} = (\alpha + \beta)^{2} - 4\alpha\beta
latex-0002475,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000005,question_000015,graded_item.steps_breakdown.steps[1].working_lines[1].text,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,= (\frac{-px}{x^{2}})^{2} - 4(\frac{q}{x^{2}})
latex-0002481,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000005,question_000015,graded_item.review_render.annotations[0].error_text,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\frac{-px}{x^{2}}
latex-0002484,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000005,question_000015,graded_item.review_render.annotations[1].error_text,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,= \frac{-px^{2}}{x^{4}}
latex-0002500,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000005,question_000015,graded_item.body.review_render.annotations[0].error_text,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\frac{-px}{x^{2}}
latex-0002503,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000005,question_000015,graded_item.body.review_render.annotations[1].error_text,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,= \frac{-px^{2}}{x^{4}}
latex-0002621,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000009,question_000011,graded_item.steps_breakdown.steps[1].working_lines[0].text,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\alpha + \beta = \frac{-b}{a}
latex-0002622,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000009,question_000011,graded_item.steps_breakdown.steps[1].working_lines[1].text,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\alpha + \beta = \frac{-x-p}{x^2}
latex-0002623,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000009,question_000011,graded_item.steps_breakdown.steps[1].working_lines[2].text,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,= \frac{x+p}{x^2}
latex-0002624,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000009,question_000011,graded_item.steps_breakdown.steps[1].working_lines[3].text,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\alpha\beta = \frac{c}{a}
latex-0002625,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000009,question_000011,graded_item.steps_breakdown.steps[1].working_lines[4].text,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\alpha\beta = \frac{f_2}{x}
latex-0002631,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000009,question_000011,graded_item.review_render.annotations[1].error_text,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\alpha + \beta = \frac{-x-p}{x^2}
latex-0002644,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000009,question_000011,graded_item.body.review_render.annotations[1].error_text,annotation,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\alpha + \beta = \frac{-x-p}{x^2}
latex-0002660,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000010,question_000023,graded_item.steps_breakdown.steps[0].student_work,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\alpha\beta + \beta\gamma + \gamma\alpha = \frac{c}{a} = \frac{-5}{6}
latex-0002661,tenant_001,graded_items,assignment_000001,student_assignment_000001,submission_000001,graded_item_000010,question_000023,graded_item.steps_breakdown.steps[0].working_lines[0].text,rubric_or_steps,missing_math_delimiters,renders_as_raw_latex,missing_math_delimiters,renders_correctly,,Mathematics,Class 10,assignment_title_000001,\alpha\beta + \beta\gamma + \gamma\alpha = \frac{c}{a}
